accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey
PR059527,PR309383,14605136,C1=CC=C2C(=C1)NC(=O)C(O2)OC3C(C(C(C(O3)CO)O)O)O,3.17,min,PYQSUTLVBSTCSK-UHFFFAOYSA-N
PR343676,PR309239,14730813,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)COC(=O)CC(=O)O)O)O)O)O)O,4.23,min,NBQPHANHNTWDML-UHFFFAOYSA-N
PR462528,PR308771;PR306899;PR306905;PR306890;PR306896;PR306902;PR306920;PR306917;PR306911;PR306914;PR306893;PR306908;PR306923,14749097,C1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC=C(C=C4)O)O)O)O,4.47,min,RNVUDWOQYYWXBJ-UHFFFAOYSA-N
PR426944,PR306879;PR306874;PR306869;PR306839;PR306849;PR306835;PR306854;PR306844;PR306864;PR306884;PR306830;PR308840;PR306859,14779569,C1=CC(=C(C=C1C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)OC4C(C(C(C(O4)CO)O)O)OC5C(C(C(C(O5)CO)O)O)O)O)O,2.786217,min,SXYMMDGPXYVCER-UHFFFAOYSA-O
PR501535,PR308898,14779966,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C(=O)O)OC6C(C(C(C(O6)C(=O)O)O)O)O)O)C)C)C2C1)C)C(=O)O)C,7.26,min,QOOMNXCRAXXTJZ-UHFFFAOYSA-N
PR868299,PR307752;PR307781;PR307767;PR307801;PR307776;PR307786;PR307791;PR307796;PR308696;PR307747;PR307757;PR307762,14798494,CC1C(C(C(C(O1)OC2CCC3(C(C2(C)CO)CCC4(C3C=CC5=C6CC(CCC6(C(CC54C)O)CO)(C)C)C)C)O)OC7C(C(C(C(O7)CO)O)O)O)O,7.109433,min,WRYJYFCCMSVEPQ-UHFFFAOYSA-N
PR653576,PR307751;PR307746;PR307771;PR307800;PR307766;PR307756;PR307775;PR307785;PR307761;PR308693;PR307790;PR307795;PR307780,14798494,CC1C(C(C(C(O1)OC2CCC3(C(C2(C)CO)CCC4(C3C=CC5=C6CC(CCC6(C(CC54C)O)CO)(C)C)C)C)O)OC7C(C(C(C(O7)CO)O)O)O)O,7.109433,min,WRYJYFCCMSVEPQ-UHFFFAOYSA-N
PR593601,PR305029;PR305035;PR305027;PR308818;PR305039;PR305033;PR305019;PR305037;PR305025;PR305031;PR305041;PR305023;PR305021,15200290,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC=C(C5=C4)[N+](=O)[O-])O,5.86,min,VHXNKPBCCMUMSW-UHFFFAOYSA-N
PR541187,PR308611;PR308651;PR308624;PR308661;PR308642;PR308629,15574829,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)O)C)C)O)C)OC5C(C(C(C(O5)CO)O)O)O)C,9.509533,min,FVIZARNDLVOMSU-UHFFFAOYSA-N
PR061394,PR308634;PR308619,15574829,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)O)C)C)O)C)OC5C(C(C(C(O5)CO)O)O)O)C,9.509533,min,FVIZARNDLVOMSU-UHFFFAOYSA-N
PR731455,PR305634;PR305663;PR305682;PR305686;PR305677;PR309237;PR305672;PR305639;PR305654;PR305649;PR305658;PR305667;PR305644;PR309238,15596585,CC(=O)OCC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,4.23,min,IGLUNMMNDNWZOA-UHFFFAOYSA-N
PR188540,PR307603;PR307620;PR307636;PR307592;PR307599;PR308697;PR307615;PR307608;PR307632;PR307625,15602013,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)OC7C(C(C(O7)CO)O)O)O)O)C)C)C2C1)C)C(=O)OC8C(C(C(C(O8)CO)O)O)O)C,6.386483,min,KQSFNXMDCOFFGW-UHFFFAOYSA-N
PR920680,PR308923,15608214,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3C(C(C(OC3OC4CCC5(C(C4(C)CO)CCC6(C5CC=C7C6(CCC8(C7CC(CC8=O)(C)C)C)C)C)C)C(=O)O)O)O)CO)O)O)O)O)O,7.62,min,CROUPKILZUPLQA-UHFFFAOYSA-N
PR976070,PR308372;PR308332;PR308362;PR308342;PR308704;PR308348;PR308354,15608234,CC1(CC2C3=CCC4C5(CCC(C(C5CCC4(C3(CCC2(C(C1)O)C)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(C(O7)CO)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)C,6.95,min,WFRQIKSNAYYUJZ-UHFFFAOYSA-N
PR912756,PR308343;PR308337;PR308367;PR308349;PR308358;PR308333;PR308373;PR308355;PR308363;PR308377;PR308929;PR308382;PR308386,15608234,CC1(CC2C3=CCC4C5(CCC(C(C5CCC4(C3(CCC2(C(C1)O)C)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(C(O7)CO)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)C,6.95,min,WFRQIKSNAYYUJZ-UHFFFAOYSA-N
PR947349,PR307684;PR307673;PR307689,15917996,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1C)C)C(=O)O,9.8846,min,HFGSQOYIOKBQOW-UHFFFAOYSA-N
PR413359,PR307677;PR307681;PR307667;PR307675;PR308657;PR307688;PR307683;PR307679;PR307670;PR307672;PR307686,15917996,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1C)C)C(=O)O,9.88,min,HFGSQOYIOKBQOW-UHFFFAOYSA-N
PR131306,PR309068,20140672,CC(CSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)C(=O)O,2.37,min,JQWABENXVMJJMW-UHFFFAOYSA-N
PR389622,PR309064,21405068,CCC(C)C(C(=O)O)NC(=O)C1CCC(=O)N1,3.71,min,MKCVLTRITQNGQI-UHFFFAOYSA-N
PR976371,PR306832;PR306876;PR306861;PR306856;PR308773;PR306851;PR306871;PR306866;PR306881;PR306841;PR306846,21477996,C1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C(=C4)O)O)O)O)O)O,3.868267,min,SBEOEJNITMVWLK-UHFFFAOYSA-N
PR261821,PR309399,21917783,C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(C(=C4C(=C3)C(=O)C5=CC=CC=C5C4=O)O)CO)O)O)O)O)O)O,4.94,min,NVKNRXOMCYTFJF-UHFFFAOYSA-N
PR889009,PR305474;PR305514;PR305500;PR305520;PR305507;PR305449;PR305481;PR305456;PR305493;PR305462;PR305487,22178437,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=C3)OC(=C(C4=O)O)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,4.33045,min,ZEJXENDZTYVXDP-UHFFFAOYSA-N
PR598882,PR309131,22328017,C(CCC(=O)O)CC(CC(=O)O)O,4.05,min,ARJZZFJXSNJKGR-UHFFFAOYSA-N
PR964102,PR306715;PR306691;PR306680;PR306707;PR306719;PR306688;PR306703;PR306699;PR306684;PR309252;PR306676;PR306711;PR306695,22630387,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)OC5C(C(C(C(O5)CO)O)O)O,3.51,min,RPVIQWDFJPYNJM-UHFFFAOYSA-N
PR996903,PR309321,23502663,C1C(OC2=C(C1=O)C(=CC(=C2C3C(C(C(C(O3)CO)O)O)O)O)O)C4=CC=C(C=C4)O,3.04,min,VPQWOQSQAVBHEV-UHFFFAOYSA-N
PR594941,PR304546;PR304558;PR304582;PR304574;PR304550;PR304570;PR304590;PR304562;PR304554;PR304586;PR304578;PR308713;PR304566,23757137,C=CC1C(C(=COC1OC2C(C(C(C(O2)CO)O)O)O)C(=O)O)CC3=NC=CC4=C3NC5=CC=CC=C45,3.708817,min,UZLBTLIRYSYTRG-UHFFFAOYSA-N
PR692763,PR309241,23757216,CC(CC(=O)O)(CC(=O)OCC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC=C(C=C4)O)O)O)O)O,4.5,min,ZALWWUJLKFBCQF-UHFFFAOYSA-N
PR875991,PR309262,23760107,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=C(OC4=CC(=CC(=C4C3=O)O)OC5C(C(C(C(O5)C)O)O)O)C6=CC(=C(C=C6)O)O)CO)O)O)O)O)O,3.08,min,WLPJMCCYDZFCBL-UHFFFAOYSA-N
PR923449,PR308199;PR308180;PR308201;PR308184;PR308182;PR308192;PR308194;PR308195;PR308186;PR308848;PR308188;PR308197;PR308190,25200809,C1=CC=C2C(=C1)C(=CN2)CC(=O)NC(CCC(=O)O)C(=O)O,4.117116,min,YRKLGWOHYXIKSF-UHFFFAOYSA-N
PR337019,PR309084,25200982,CCC=CCC=CC=CC(CCCCCCCC(=O)O)OO,6.77,min,RWKJTIHNYSIIHW-UHFFFAOYSA-N
PR087260,PR309387,25201130,COC1=CC2=C(C=C1)N(C(=O)C(O2)OC3C(C(C(C(O3)CO)O)O)O)OC,4.09,min,UOASSFRPBORTCT-UHFFFAOYSA-N
PR256043,PR309393,44595036,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3)CO,8.49,min,DGGHVFUGMGGLON-UHFFFAOYSA-N
PR034494,PR309381,46841213,COC1=CC(=C2C(=O)CC(OC2=C1)C3=CC(=C(C=C3)O)C4=C(C=C(C5=C4OC(=CC5=O)C6=CC=C(C=C6)O)O)O)O,5.59,min,XMFILYNCNQOLOA-UHFFFAOYSA-N
PR867963,PR309087;PR309083,53394018,CCCCCC1C(O1)C=CC(=O)CCCCCCCC(=O)O,6.72,min,RCMABBHQYMBYKV-UHFFFAOYSA-N
PR335142,PR309079,53394275,CCC=CCC=CC=CC(CCCCCCCC(=O)O)O,9.1,min,RIGGEAZDTKMXSI-UHFFFAOYSA-N
PR314986,PR309106,53394288,CCCCCC=CCC(C(CCCCCCCC(=O)O)O)O,8.54,min,XEBKSQSGNGRGDW-UHFFFAOYSA-N
PR849600,PR309105,53394649,CCCCCC(C(CC=CCCCCCCCC(=O)O)O)O,8.39,min,CQSLTKIXAJTQGA-UHFFFAOYSA-N
PR645597,PR309013;PR309361,53420248,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC=C(C=C2)O)O)O,3.08,min,BMRSEYFENKXDIS-UHFFFAOYSA-N
PR455606,PR306115;PR306121;PR306091;PR306103;PR306144;PR306109;PR306127;PR306097;PR306079;PR306138;PR306085;PR309444,53442196,C1=CC(=C(C=C1C=CC(=O)C2=C(C(=C(C=C2)OC3C(C(C(C(O3)CO)O)O)O)O)O)O)O,4.08,min,XGEYXJDOVMEJNG-UHFFFAOYSA-N
PR316302,PR306653;PR306648;PR306624;PR306673;PR306638;PR306633;PR306658;PR306663;PR306643;PR306668;PR306628;PR306619;PR308825,53442197,C1=CC(=C(C=C1C=C2C(=O)C3=C(O2)C(=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O)O)O)O,3.996333,min,SYRURBPRFQUYQS-UHFFFAOYSA-N
PR606099,PR309051;PR309052,53462251,C1C(C(C(C(O1)OC(=O)C2=CC(=C(C=C2)O)O)O)O)O,3.03,min,VWQASRWQZBVNEI-UHFFFAOYSA-N
PR394524,PR309395,53462441,C1=CC2=C(C(=C1)O)C(=O)C3=C(C=C(C=C3C2=O)COC4C(C(C(C(O4)CO)O)O)O)O,5.27,min,ASQHVCDULHERIH-UHFFFAOYSA-N
PR567534,PR304615;PR304603;PR304637;PR304611;PR304607;PR304629;PR308715;PR304633;PR304595;PR304621;PR304599;PR304625,53463172,COC(=O)C1=COC(C(C1CC2C3=C(CC(N2)C(=O)O)C4=CC=CC=C4N3)C=C)OC5C(C(C(C(O5)CO)O)O)O,4.13,min,LHKZIVMTXZLOTP-UHFFFAOYSA-N
PR209381,PR309002,53779314,COC1=CC(=CC(=C1O)OC)C=CC(=O)OC(CC(=O)O)C(=O)O,4.23,min,DUDGAPSRYCQPBG-UHFFFAOYSA-N
PR938414,PR309082,53882399,CCC1C(O1)CC=CCC=CCCCCCCCC(=O)O,10.4,min,HKSDVVJONLXYKL-UHFFFAOYSA-N
PR574375,PR309070,54281924,C(CCCCO)CCCC=CCC(=O)O,6.47,min,RRJILZUCEDMMNU-UHFFFAOYSA-N
PR272087,PR309047,54421517,CC(=CCC1=C(C=CC(=C1OC)C=CC(=O)C2=CC=C(C=C2)O)O)C,8.03,min,WBDNTJSRHDSPSR-UHFFFAOYSA-N
PR528223,PR309072,54432406,CCC=CCC1C(CCC1=O)CCCCCC(=O)O,8.05,min,WIJWBOWLVOOYFR-UHFFFAOYSA-N
PR995922,PR309071,54469261,C(CCCC=CC=CC=O)CCCC(=O)O,7.25,min,XHDHWGKEDVWKAN-UHFFFAOYSA-N
PR525985,PR307676;PR307668;PR307687;PR307685;PR307669;PR307671;PR307682;PR307680;PR308844;PR307674;PR307678;PR307666,56671053,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C([O+]=C4C=C(C=C(C4=C3)O)O)C5=CC(=C(C=C5)O)O)OC6C(C(C(C(O6)CO)O)O)O)O)O)O)O)O,2.745867,min,MSUVUDCULKNUJL-UHFFFAOYSA-O
PR113169,PR306694;PR306687;PR306679;PR306722;PR308784;PR306702;PR306710;PR306706;PR306683;PR306690;PR306698;PR306718;PR306714,56995003,CC1C(C(C(C(O1)OC2C(C(OC(C2O)OCC3C(C(C(C(O3)OC4=C(OC5=CC(=CC(=C5C4=O)O)OC)C6=CC(=C(C=C6)O)O)O)O)O)C)O)O)O)O,4.769633,min,NMGVHLDIHNFGQB-UHFFFAOYSA-N
PR759883,PR309076;PR309077,57137439,CCC(C=CC=CC=CC(=O)CCCCCCCC(=O)O)O,7.16,min,KLFMLBSZQZVKDC-UHFFFAOYSA-N
PR370640,PR306550;PR306592;PR306586;PR306568;PR308776;PR306613;PR306556;PR306608;PR306574;PR306580;PR306597;PR306602;PR306562,57369598,C1=CC(=CC=C1C=CC(=O)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O,5.205966,min,DVGGLGXQSFURLP-UHFFFAOYSA-N
PR875823,PR309384,58114415,C1=CC=C2C(=C1)N(C(=O)C(O2)OC3C(C(C(C(O3)CO)O)O)O)O,2.51,min,OUSLYTBGQGKTME-UHFFFAOYSA-N
PR993050,PR309018,58427569,C1C(C(C(CC1(C(=O)O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O,4.6,min,GYFFKZTYYAFCTR-UHFFFAOYSA-N
PR134098,PR309065,59915712,CC=CS(=O)CC(C(=O)O)NC(=O)CCC(C(=O)O)N,1.8,min,LMNDKWXDMBGGAL-UHFFFAOYSA-N
PR650198,PR309022,60150332,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)OC(=O)C=CC3=CC(=C(C=C3)O)O,4.4,min,KRZBCHWVBQOTNZ-UHFFFAOYSA-N
PR706688,PR309045,66751582,CC(=CCC1=C(C=CC(=C1)C=CC(=O)C2=C(C=C(C=C2)O)O)O)C,8.57,min,TVUGLERLRIQATC-UHFFFAOYSA-N
PR958292,PR309049,66751828,CC(=CCC1=C(C=CC(=C1OC)C=CC(=O)C2=CC(=C(C=C2)O)O)O)C,7.49,min,RDYZHQQZLIBKBP-UHFFFAOYSA-N
PR068787,PR309329,67283061,COC1=C(C=CC(=C1)C=CC(=O)OCC(COC(=O)C=CC2=CC(=C(C=C2)O)OC)O)O,6.34,min,PATJZXBBUQEFOY-UHFFFAOYSA-N
PR805419,PR308907,71264311,CC1(CC2C3=CCC4C5(CCC(C(C5CCC4(C3(CCC2(C(C1)O)C)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(CO7)O)O)O)C)C,7.42,min,LASVNNIDKPXXMG-UHFFFAOYSA-N
PR732144,PR307004;PR306985;PR307016;PR307024;PR307028;PR307012;PR307020;PR306997;PR307008;PR306989;PR307000;PR308777;PR306993,71341515,C1=CC(=CC=C1C=CC(=O)OC2C(C(C(OC2OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)CO)O)O)O,5.31575,min,IKONEAPXVKTZFF-UHFFFAOYSA-N
PR902958,PR309101,71342303,CCCCCC=CCC(C(C(=O)CCCCCCC(=O)O)O)O,7.85,min,NIOKCFABUMZUDL-UHFFFAOYSA-N
PR465948,PR309357;PR309358,72727649,C1=CC(=CC=C1C=CC(=O)OC2C(C(C(C(O2)CO)O)O)O)O,2.71,min,DSNCQKUYZOSARM-UHFFFAOYSA-N
PR230322,PR309099;PR309100;PR309098,72732143,CCC=CCC(C(C=CC(CCCCCCCC(=O)O)O)O)O,6.08,min,MKYUCBXUUSZMQB-UHFFFAOYSA-N
PR471750,PR309363,72739177,C1=CC(=CC=C1C=CC(=O)NCCCCN(CCCNC(=O)C=CC2=CC=C(C=C2)O)C(=O)C=CC3=CC=C(C=C3)O)O,5.62,min,PFDVWJCSCYDRMZ-UHFFFAOYSA-N
PR991325,PR309058,72744980,COC1=C(C=CC(=C1)O)OC2C(C(C(C(O2)CO)O)O)O,2.65,min,LWEHRPZXRYZMDC-UHFFFAOYSA-N
PR842517,PR308948,72791584,CC(CCC1C(=CC(=O)CC1(C)C)CO)OC2C(C(C(C(O2)CO)O)O)O,3.13,min,ZZFQYZCZBBRLTI-UHFFFAOYSA-N
PR951261,PR308394;PR308428;PR308391;PR308413;PR308421;PR308424;PR308405;PR308397;PR308675;PR308401;PR308432;PR308418;PR308409,72809424,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)O)C)O)C)OC5C(C(C(C(O5)COC6C(C(C(CO6)O)O)O)O)O)O)C,6.11,min,HJRVLGWTJSLQIG-UHFFFAOYSA-N
PR420420,PR308420;PR308431;PR308400;PR308408;PR308417;PR308427,72809424,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)O)C)O)C)OC5C(C(C(C(O5)COC6C(C(C(CO6)O)O)O)O)O)O)C,6.1149,min,HJRVLGWTJSLQIG-UHFFFAOYSA-N
PR990091,PR307019;PR307023;PR306984;PR306992;PR307011;PR306996;PR307015;PR306999;PR306988;PR307007;PR307027;PR308832;PR307003,72812405,CC1C(C(C(C(O1)OC2=C([O+]=C3C=C(C=C(C3=C2)O)O)C4=CC(=C(C=C4)O)O)O)O)O,3.18,min,USWXMMRFOWNEOR-UHFFFAOYSA-O
PR296810,PR309327;PR309328,72983454,COC1=C(C=CC(=C1)C=CC(=O)OC2C(C(C(C(O2)CO)O)O)O)O,2.89,min,JWRQVQWBNRGGPK-UHFFFAOYSA-N
PR892047,PR308613;PR308674;PR308621;PR308653;PR308648;PR308639;PR308616;PR308626;PR308609;PR308644;PR308631,72985464,CC(=CCC=C(C)C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)C,9.627267,min,NJUXRKMKOFXMRX-UHFFFAOYSA-N
PR984765,PR308647;PR308635;PR308638;PR308608;PR308615;PR308655;PR308625;PR308652;PR308612;PR308666;PR308620;PR308630;PR308643,72985464,CC(=CCC=C(C)C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)C,9.627267,min,NJUXRKMKOFXMRX-UHFFFAOYSA-N
PR177822,PR308347;PR308385;PR308371;PR308353;PR308381;PR308909;PR308341;PR308376;PR308366;PR308331;PR308361,73157181,CC12CCC(CC1C3=CC(=O)C4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(C(O7)C(=O)O)O)O)O)C)(C)C(=O)O,6.33905,min,WBQVRPYEEYUEBQ-UHFFFAOYSA-N
PR935099,PR309421,73157713,C1=CC=C(C=C1)COC2C(C(C(C(O2)CO)O)O)OC3C(C(C(C(O3)CO)O)O)O,3.08,min,WKXRKKUZTXIFJY-UHFFFAOYSA-N
PR699019,PR309420,73157713,C1=CC=C(C=C1)COC2C(C(C(C(O2)CO)O)O)OC3C(C(C(C(O3)CO)O)O)O,3.08,min,WKXRKKUZTXIFJY-UHFFFAOYSA-N
PR317107,PR309362,73190496,C1=CC(=CC=C1C=CC(=O)NCCCCNCCCNC(=O)C=CC2=CC=C(C=C2)O)O,3.82,min,QYBCBMVQSCJMSA-UHFFFAOYSA-N
PR617471,PR309359,73208527,C1=CC(=CC=C1C=CC(=O)O)OC2C(C(C(C(O2)CO)O)O)O,3.31,min,LJFYQZQUAULRDF-UHFFFAOYSA-N
PR280394,PR309019;PR309021,73210496,COC1=C(C=CC(=C1)C=CC(=O)OC2CC(CC(C2O)O)(C(=O)O)O)O,3.26,min,RAGZUCNPTLULOL-UHFFFAOYSA-N
PR454938,PR309074,73450242,CCC(=O)C=CC=CC=CC(=O)CCCCCCCC(=O)O,7.63,min,PQPRTPXWQQQKJC-UHFFFAOYSA-N
PR695490,PR309024,73606072,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)OC(=O)C=CC3=CC(=C(C=C3)O)O)OC(=O)C=CC4=CC(=C(C=C4)O)O,5.29,min,OAFXTKGAKYAFSI-UHFFFAOYSA-N
PR597669,PR309301,73802481,C1C(C(C(C(O1)C2=C(C3=C(C(=C2O)C4C(C(C(C(O4)CO)O)O)O)OC(=CC3=O)C5=CC(=C(C=C5)O)O)O)O)O)O,3.18,min,WYYFCTVKFALPQV-UHFFFAOYSA-N
PR091437,PR308943,73809750,CC1(CCC(CC1O)C(C)(C)OC2C(C(C(C(O2)CO)O)O)O)O,3.31,min,RPCUMNYZTIHHPA-UHFFFAOYSA-N
PR641765,PR309256,73822533,COC1=C(C=C2C(=C1O)C(=O)C(=C(O2)C3=CC(=C(C=C3)O)O)OC4C(C(C(C(O4)COC5C(C(C(C(O5)CO)O)O)O)O)O)O)O,3.62,min,WRDDFOFFQDOVRV-UHFFFAOYSA-N
PR849887,PR309006,73880679,CC1=C(C(=O)C=CO1)OC2C(C(C(C(O2)COC(=O)CC(C)(CC(=O)O)O)O)O)O,3.19,min,WCVUIHQUPRXYKT-UHFFFAOYSA-N
PR560258,PR309360,73981563,C1=CC=C(C(=C1)CCC(=O)O)OC2C(C(C(C(O2)CO)O)O)O,2.99,min,FXEOLMWSBWXMSF-UHFFFAOYSA-N
PR312819,PR308911,74029747,CC12CCC(CC1C3=CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(C(O7)C(=O)O)O)O)O)C)(C)C(=O)O,6.15,min,SLWCVFLNZDOMEZ-UHFFFAOYSA-N
PR675937,PR304460;PR304453;PR304441;PR304468;PR304464;PR304483;PR308869;PR304456;PR304476;PR304445;PR304479;PR304449;PR304472,74071575,CC(C1C2CCN3C1C4(CC3)C5=CC=CC=C5NC4=C2C(=O)OC)OC,4.518883,min,LTOOPESWVADEAE-UHFFFAOYSA-N
PR234217,PR306930;PR306925;PR306934;PR306949;PR306974;PR306954;PR306969;PR308830;PR306979;PR306939;PR306944;PR306959;PR306964,74079809,C1C(C(C(C(O1)OC2=C([O+]=C3C=C(C=C(C3=C2)O)O)C4=CC(=C(C=C4)O)O)O)O)O,3.026517,min,KUCVMQMKRICXJC-UHFFFAOYSA-O
PR872710,PR306705;PR306721;PR306717;PR306693;PR306697;PR306678;PR306689;PR306713;PR309247;PR306709;PR306701;PR306686;PR306682,74124649,CC1C(C(C(C(O1)OC2C(C(OC(C2O)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)CO)O)O)O)O,4.15,min,YFPYXTNSQOUHPS-UHFFFAOYSA-N
PR422419,PR309085,74218382,CCCCCC(=O)C=CC1C(O1)CCCCCCCC(=O)O,7.74,min,BJIKXWWZEPAKQC-UHFFFAOYSA-N
PR227670,PR307915;PR307923;PR307925;PR307910;PR307914;PR307908;PR307919;PR307921;PR308749;PR307912;PR307917;PR307904;PR307906,74328989,COC1=C(C=CC(=C1)CC(COC2C(C(C(C(O2)CO)O)O)O)C(CC3=CC(=C(C=C3)O)OC)COC4C(C(C(C(O4)CO)O)O)O)O,3.66,min,SBVBJPHMDABKJV-UHFFFAOYSA-N
PR309731,PR308748;PR307924;PR307905;PR307907;PR307909;PR307916;PR307918;PR307922;PR307903;PR307911;PR307920;PR307913,74328989,COC1=C(C=CC(=C1)CC(COC2C(C(C(C(O2)CO)O)O)O)C(CC3=CC(=C(C=C3)O)OC)COC4C(C(C(C(O4)CO)O)O)O)O,3.66,min,SBVBJPHMDABKJV-UHFFFAOYSA-N
PR987190,PR308938,74376401,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3C(C(C(OC3OC4CCC5(C(C4(C)CO)CCC6(C5CC=C7C6(CCC8(C7CC(CC8OC9CC(=O)C(=C(O9)C)O)(C)C)C)C)C)C)C(=O)O)O)O)CO)O)O)O)O)O,7.63,min,ONAAMCDHQSWPDU-UHFFFAOYSA-N
PR339304,PR309263,74428193,CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(C(O4)COC5C(C(C(C(O5)CO)O)O)O)O)O)O)C6=CC=C(C=C6)O)O)O)O)O,3.61,min,QFSDWLPMRWDFID-UHFFFAOYSA-N
PR897582,PR306909;PR306912;PR306888;PR306915;PR306921;PR306900;PR306894;PR306903;PR306918;PR306897;PR306906;PR306891,74976920,C1C(C(C(C(O1)OC2C(C(C(OC2OC3=C([O+]=C4C=C(C=C(C4=C3)O)O)C5=CC(=C(C=C5)O)O)CO)O)O)O)O)O,2.87875,min,ZPPQIOUITZSYAO-UHFFFAOYSA-O
PR383242,PR306978;PR306924;PR306958;PR306948;PR308842;PR306938;PR306963;PR306973;PR306929;PR306943;PR306953;PR306968;PR306933,74976933,C1C(C(C(C(O1)OC2C(C(C(OC2OC3=C([O+]=C4C=C(C=C(C4=C3)OC5C(C(C(C(O5)CO)O)O)O)O)C6=CC(=C(C=C6)O)O)CO)O)O)O)O)O,2.486433,min,OLBLWNPOURNBCY-UHFFFAOYSA-O
PR231824,PR306737;PR306772;PR306778;PR306785;PR308839;PR306758;PR306765;PR306744;PR306799;PR306723;PR306751;PR306730;PR306792,74977035,C1C(C(C(C(O1)OC2C(C(C(OC2OC3=C([O+]=C4C=C(C=C(C4=C3)O)O)C5=CC(=C(C(=C5)O)O)O)CO)O)O)O)O)O,2.66,min,TWYYVOVDSNRIJM-UHFFFAOYSA-O
PR500118,PR309351,74977392,C1=CC2=C(C=C1O)OC3=C2C(=O)OC4=C3C=CC(=C4)OC5C(C(C(C(O5)CO)O)O)O,4.37,min,JSKGNHCHUPJTOQ-UHFFFAOYSA-N
PR088011,PR309281,74977517,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)O)O,4.05,min,SJFTVAAHLRFBST-UHFFFAOYSA-N
