accession,original_accessions,pubchem_id,smiles_iso,rt,rt_unit,inchikey,precursor_type,molecular_formula
AU95357203,AU265304;AU265306;AU227204;AU265305;AU227205;AU265301;AU227202;AU265303;AU227206;AU265302;AU227201;AU227203,3778,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C(C)C,7.413,min,PXWLVJLKJGVOKE-UHFFFAOYSA-N,[M+H]+,C14H18N2O
AU25839051,AU158605;AU158602;AU158604;AU158601;AU158603;AU158606,3821,CNC1(CCCCC1=O)C2=CC=CC=C2Cl,4.48,min,YQEZLKZALYSWHR-UHFFFAOYSA-N,[M+H]+,C13H16ClNO
AU10991161,AU115006;AU115004;AU115005,3825,CC(C1=CC=CC(=C1)C(=O)C2=CC=CC=C2)C(=O)O,8.634,min,DKYWVDODHFEZIM-UHFFFAOYSA-N,[M+H]+,C16H14O3
AU00893005,AU275705;AU275704;AU275706;AU275702;AU275701;AU275703,3869,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,5.586,min,SGUAFYQXFOLMHL-UHFFFAOYSA-N,[M+H]+,C19H24N2O3
AU78786701,AU152803;AU152801;AU152804;AU152805;AU152802;AU152806,3878,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,5.116,min,PYZRQGJRPPTADH-UHFFFAOYSA-N,[M+H]+,C9H7Cl2N5
AU16324070,AU250401;AU250405;AU250404;AU250403;AU250406;AU250402,3955,CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,8.272,min,RDOIQAHITMMDAJ-UHFFFAOYSA-N,[M+H]+,C29H33ClN2O2
AU38435828,AU226801;AU226806;AU226802;AU226803;AU226805;AU226804,3957,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,11.718,min,JCCNYMKQOSZNPW-UHFFFAOYSA-N,[M+H]+,C22H23ClN2O2
AU41888923,AU151205;AU151203;AU151201;AU151204;AU151206;AU151202,3958,C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl,8.266,min,DIWRORZWFLOCLC-UHFFFAOYSA-N,[M+H]+,C15H10Cl2N2O2
AU87159223,AU228002;AU228004;AU228006;AU228005;AU228003;AU228001,3961,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl,8.473,min,PSIFNNKUMBGKDQ-UHFFFAOYSA-N,[M+H]+,C22H23ClN6O
AU69287603,AU162502;AU162503;AU162505;AU162501;AU162504,3981,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,5.68,min,VAYOSLLFUXYJDT-UHFFFAOYSA-N,[M+H]+,C20H25N3O
AU29934088,AU162530,3981,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C,9.402,min,VAYOSLLFUXYJDT-UHFFFAOYSA-N,[M+Na]+,C20H25N3O
AU44445678,AU222102;AU222104;AU222101;AU222105;AU222103,4011,CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24,8.515,min,QSLMDECMDJKHMQ-UHFFFAOYSA-N,[M+H]+,C20H23N
AU26588383,AU274402;AU274405;AU274406;AU274403;AU274404;AU274401,4031,CCN(CCCCOC(=O)C1=CC(=C(C=C1)OC)OC)C(C)CC2=CC=C(C=C2)OC,6.666,min,VYVKHNNGDFVQGA-UHFFFAOYSA-N,[M+H]+,C25H35NO5
AU46353783,AU115106,4044,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,11.703,min,HYYBABOKPJLUIN-UHFFFAOYSA-N,[M+H]+,C15H15NO2
AU54409777,AU267902;AU267904;AU267905;AU267903;AU267901;AU267906,4054,CC12CC3CC(C1)(CC(C3)(C2)N)C,6.71,min,BUGYDGFZZOZRHP-UHFFFAOYSA-N,[M+H]+,C12H21N
AU79153367,AU112703;AU112702,4091,CN(C)C(=N)N=C(N)N,1.4,min,XZWYZXLIPXDOLR-UHFFFAOYSA-N,[M+H]+,C4H11N5
AU22252398,AU162803;AU162805;AU162804;AU162802;AU162801,4095,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,8.0,min,USSIQXCVUWKGNF-UHFFFAOYSA-N,[M+H]+,C21H27NO
AU97060432,AU261606;AU261601;AU261602;AU261603;AU261605,4130,COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-],9.271,min,RLBIQVVOMOPOHC-UHFFFAOYSA-N,[M+H]+,C8H10NO5PS
AU36682890,AU228905;AU228901;AU228903;AU228904;AU228902;AU228906,4168,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,4.242,min,TTWJBBZEZQICBI-UHFFFAOYSA-N,[M+H]+,C14H22ClN3O2
AU55540798,AU355604;AU355602;AU355605;AU355603;AU355601;AU355606,4169,CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C,10.2,min,WVQBLGZPHOPPFO-UHFFFAOYSA-N,[M+H]+,C15H22ClNO2
AU35876896,AU110702;AU110701;AU110705;AU110703;AU110704,4171,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,4.737,min,IUBSYMUCCVWXPE-UHFFFAOYSA-N,[M+H]+,C15H25NO3
AU46474543,AU270604;AU270605;AU270606;AU270603;AU270602,4189,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl,10.375,min,BYBLEWFAAKGYCD-UHFFFAOYSA-N,[M+H]+,C18H14Cl4N2O
AU74448912,AU155904;AU155902;AU155903;AU155905;AU155901,4192,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F,8.565,min,DDLIGBOFAVUZHB-UHFFFAOYSA-N,[M+H]+,C18H13ClFN3
AU24927751,AU155931;AU155933;AU155932;AU155934,4192,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F,8.616,min,DDLIGBOFAVUZHB-UHFFFAOYSA-N,[M+Na]+,C18H13ClFN3
AU54942319,AU155106;AU155104;AU155102;AU155103;AU155105;AU155101,4205,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,5.143,min,RONZAEMNMFQXRA-UHFFFAOYSA-N,[M+H]+,C17H19N3
AU84209807,AU227904;AU227902;AU227901;AU227906;AU227905;AU227903,4235,C1COCCN1CCNC(=O)C2=CC=C(C=C2)Cl,4.693,min,YHXISWVBGDMDLQ-UHFFFAOYSA-N,[M+H]+,C13H17ClN2O2
AU55838774,AU274501;AU274505;AU274503;AU274502;AU274506;AU274504,4248,CC(C)(C1=CC=CC=C1CCC(C2=CC=CC(=C2)C=CC3=NC4=C(C=CC(=C4)Cl)C=C3)SCC5(CC5)CC(=O)O)O,12.958,min,UCHDWCPVSPXUMX-UHFFFAOYSA-N,[M+H]+,C35H36ClNO3S
AU36585123,AU335302;AU335304;AU335301;AU335305;AU335303;AU335306,4284,CCN(CC)C(=O)C1=CC(=CC=C1)C,8.0,min,MMOXZBCLCQITDF-UHFFFAOYSA-N,[M+H]+,C12H17NO
AU79467968,AU153506,4506,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3,7.894,min,KJONHKAYOJNZEC-UHFFFAOYSA-N,[M+H]+,C15H11N3O3
AU74377693,AU230903;AU230906;AU230901;AU230904;AU230902;AU230905,4507,CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C,9.777,min,PVHUJELLJLJGLN-UHFFFAOYSA-N,[M+H]+,C18H20N2O6
AU56143600,AU103201;AU103202;AU103203,4539,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O,4.28,min,OGJPXUAPXNRGGI-UHFFFAOYSA-N,[M+H]+,C16H18FN3O3
AU92723534,AU228606;AU228602;AU228604;AU228605;AU228601;AU228603,4540,C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F,8.565,min,UVCOILFBWYKHHB-UHFFFAOYSA-N,[M+H]+,C15H10ClFN2O
AU89381121,AU211202;AU211201,4541,C1=CC=C(C=C1)C(CCN)OC2=CC=C(C=C2)C(F)(F)F,8.7,min,WIQRCHMSJFFONW-UHFFFAOYSA-N,[M+H]+,C16H16F3NO
AU12022292,AU156706,4543,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,8.647,min,PHVGLTMQBUFIQQ-UHFFFAOYSA-N,[M+H]+,C19H21N
AU09402269,AU596600;AU596604;AU596602;AU596601;AU596603,4580,CC1CC2=C(C=C(C(=C2C(=O)O1)O)C(=O)NC(CC3=CC=CC=C3)C(=O)O)Cl,9.142,min,RWQKHEORZBHNRI-UHFFFAOYSA-N,[M+H]+,C20H18ClNO6
AU69712554,AU103305;AU103303;AU103301;AU103304;AU103302,4583,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,4.163,min,GSDSWSVVBLHKDQ-UHFFFAOYSA-N,[M+H]+,C18H20FN3O4
AU84701021,AU274605;AU274601;AU274606;AU274602;AU274603;AU274604,4595,CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C,4.884,min,FELGMEQIXOGIFQ-UHFFFAOYSA-N,[M+H]+,C18H19N3O
AU13304056,AU268002;AU268001;AU268004;AU268003;AU268006;AU268005,4616,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O,8.349,min,ADIMAYPTOBDMTL-UHFFFAOYSA-N,[M+H]+,C15H11ClN2O2
AU31553466,AU220906,4631,CC(C)NCC(COC1=CC=CC=C1OCC=C)O,5.494,min,CEMAWMOMDPGJMB-UHFFFAOYSA-N,[M+H]+,C15H23NO3
AU79022565,AU275806;AU275801;AU275804;AU275802;AU275805;AU275803,4632,COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O,10.8,min,DXGLGDHPHMLXJC-UHFFFAOYSA-N,[M+H]+,C14H12O3
AU54599396,AU251601;AU251603;AU251602;AU251606;AU251604;AU251605,4634,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O,8.448,min,XIQVNETUBQGFHX-UHFFFAOYSA-N,[M+H]+,C22H31NO3
AU90754049,AU227401;AU227406;AU227402;AU227405;AU227403;AU227404,4679,COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC,7.403,min,IQPSEEYGBUAQFF-UHFFFAOYSA-N,[M+H]+,C16H15F2N3O4S
AU16300752,AU152601;AU152604;AU152603;AU152605;AU152602,4691,C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,7.547,min,AHOUBRCZNHFOSL-UHFFFAOYSA-N,[M+H]+,C19H20FNO3
AU98861089,AU597100,4696,C1C=C2C(=CC(=O)O2)C(O1)O,3.072,min,ZRWPUFFVAOMMNM-UHFFFAOYSA-N,[M+H]+,C7H6O4
AU72534446,AU226705;AU226702;AU226704;AU226706;AU226701;AU226703,4740,CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C,5.346,min,BYPFEZZEUUWMEJ-UHFFFAOYSA-N,[M+H]+,C13H18N4O3
AU85320092,AU266301;AU266305;AU266306;AU266302;AU266303;AU266304,4828,CC(C)NCC(COC1=CC=CC2=C1C=CN2)O,3.763,min,JZQKKSLKJUAGIC-UHFFFAOYSA-N,[M+H]+,C14H20N2O2
AU54604600,AU220306;AU220301;AU220303;AU220304;AU220305;AU220302,4829,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,9.087,min,HYAFETHFCAUJAY-UHFFFAOYSA-N,[M+H]+,C19H20N2O3S
AU55869242,AU251401;AU251406;AU251403;AU251402;AU251405;AU251404,4830,C1CCN(CC1)C2(CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F)C(=O)N,5.762,min,AXKPFOAXAHJUAG-UHFFFAOYSA-N,[M+H]+,C21H30FN3O2
AU03241087,AU220201;AU220203;AU220202;AU220204;AU220205,4891,C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2,9.167,min,FSVJFNAIGNNGKK-UHFFFAOYSA-N,[M+H]+,C19H24N2O2
AU59066370,AU220232;AU220230;AU220231,4891,C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2,9.167,min,FSVJFNAIGNNGKK-UHFFFAOYSA-N,[M+Na]+,C19H24N2O2
AU17568010,AU151605;AU151603;AU151602;AU151606;AU151601;AU151604,4909,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,5.267,min,DQMZLTXERSFNPB-UHFFFAOYSA-N,[M+H]+,C12H14N2O2
AU21261466,AU250503;AU250505;AU250504;AU250502;AU250506;AU250501,4927,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C,7.318,min,PWWVAXIEGOYWEE-UHFFFAOYSA-N,[M+H]+,C17H20N2S
AU89025670,AU361901;AU361902;AU361905;AU361904;AU361903,4928,CC(C)NC1=NC(=NC(=N1)OC)NC(C)C,8.7,min,ISEUFVQQFVOBCY-UHFFFAOYSA-N,[M+H]+,C10H19N5O
AU75463928,AU362204;AU362202;AU362201;AU362203,4931,CC(C)N(C1=CC=CC=C1)C(=O)CCl,8.1,min,MFOUDYKPLGXPGO-UHFFFAOYSA-N,[M+H]+,C11H14ClNO
AU85764893,AU228504;AU228503;AU228502;AU228501;AU228506;AU228505,4932,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O,7.704,min,JWHAUXFOSRPERK-UHFFFAOYSA-N,[M+H]+,C21H27NO3
AU27516451,AU233101;AU233106;AU233103;AU233102;AU233105;AU233104,4933,CCC(=O)NC1=CC(=C(C=C1)Cl)Cl,9.396,min,LFULEKSKNZEWOE-UHFFFAOYSA-N,[M+H]+,C9H9Cl2NO
AU30405904,AU110805;AU110801;AU110803;AU110802;AU110804,4946,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,6.316,min,AQHHHDLHHXJYJD-UHFFFAOYSA-N,[M+H]+,C16H21NO2
AU95159867,AU275405;AU275406;AU275404;AU275403;AU275402;AU275401,5035,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,6.415,min,GZUITABIAKMVPG-UHFFFAOYSA-N,[M+H]+,C28H27NO4S
AU03207582,AU150503;AU150502;AU150504;AU150501;AU150505,5073,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,6.073,min,RAPZEAPATHNIPO-UHFFFAOYSA-N,[M+H]+,C23H27FN4O2
AU55831744,AU271104;AU271103;AU271102;AU271101;AU271105;AU271106,5095,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1,3.912,min,UHSKFQJFRQCDBE-UHFFFAOYSA-N,[M+H]+,C16H24N2O
AU36429353,AU230702;AU230701;AU230706,5193,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC=C,3.498,min,KQPKPCNLIDLUMF-UHFFFAOYSA-N,[M+H]+,C12H18N2O3
AU40607906,AU314103;AU314106;AU314101;AU314105;AU314102,5216,CCNC1=NC(=NC(=N1)Cl)NCC,6.8,min,ODCWYMIRDDJXKW-UHFFFAOYSA-N,[M+H]+,C7H12ClN5
AU88699642,AU238303;AU238305;AU238304;AU238306;AU238301;AU238302,5253,CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O,2.808,min,ZBMZVLHSJCTVON-UHFFFAOYSA-N,[M+H]+,C12H20N2O3S
AU48247747,AU274203;AU274205;AU274204;AU274201;AU274202;AU274206,5291,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,6.579,min,KTUFNOKKBVMGRW-UHFFFAOYSA-N,[M+H]+,C29H31N7O
AU00831827,AU100804;AU100802;AU100803;AU100806;AU100805,5327,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,4.1,min,ASWVTGNCAZCNNR-UHFFFAOYSA-N,[M+H]+,C12H14N4O2S
AU09101979,AU101803;AU101806;AU101804;AU101805;AU101802,5329,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,4.5,min,JLKIGFTWXXRPMT-UHFFFAOYSA-N,[M+H]+,C10H11N3O3S
AU87412820,AU234402;AU234406;AU234403;AU234405;AU234404;AU234401,5336,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N,3.706,min,GECHUMIMRBOMGK-UHFFFAOYSA-N,[M+H]+,C11H11N3O2S
AU10477572,AU102304;AU102303;AU102301;AU102305;AU102302,5340,C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2,5.116,min,JNMRHUJNCSQMMB-UHFFFAOYSA-N,[M+H]+,C9H9N3O2S2
AU88174517,AU168503;AU168504;AU168502;AU168505,5355,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC,3.0,min,BGRJTUBHPOOWDU-UHFFFAOYSA-N,[M+H]+,C15H23N3O4S
AU00162450,AU155703;AU155701;AU155706;AU155705;AU155702;AU155704,5391,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,8.4,min,SEQDDYPDSLOBDC-UHFFFAOYSA-N,[M+H]+,C16H13ClN2O2
AU95094817,AU272205;AU272203;AU272204;AU272206;AU272202;AU272201,5411,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C,6.243,min,GKCBAIGFKIBETG-UHFFFAOYSA-N,[M+H]+,C15H24N2O2
AU18173161,AU286004;AU286003;AU286006;AU286002;AU286005;AU286001,5430,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3,5.983,min,WJCNZQLZVWNLKY-UHFFFAOYSA-N,[M+H]+,C10H7N3S
AU82546561,AU227801;AU227803;AU227805;AU227804;AU227806;AU227802,5467,CCN(CC)CCNC(=O)C1=C(C=CC(=C1)S(=O)(=O)C)OC,3.155,min,JTVPZMFULRWINT-UHFFFAOYSA-N,[M+H]+,C15H24N2O4S
AU20893285,AU227103;AU227106;AU227102;AU227101;AU227104;AU227105,5533,C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,5.998,min,PHLBKPHSAVXXEF-UHFFFAOYSA-N,[M+H]+,C19H22ClN5O
AU00885224,AU262701;AU262705;AU262704;AU262703;AU262702;AU262706,5543,CC(C)N(C(C)C)C(=O)SCC(=C(Cl)Cl)Cl,12.774,min,MWBPRDONLNQCFV-UHFFFAOYSA-N,[M+H]+,C10H16Cl3NOS
AU46662123,AU266603;AU266605;AU266606;AU266602;AU266601;AU266604,5578,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,3.884,min,IEDVJHCEMCRBQM-UHFFFAOYSA-N,[M+H]+,C14H18N4O3
AU83749165,AU510503;AU510502;AU510501,5610,C1=CC(=CC=C1CCN)O,2.561,min,DZGWFCGJZKJUFP-UHFFFAOYSA-N,[M+H]+,C8H11NO
AU00450368,AU150201;AU150204;AU150203;AU150202;AU150205,5656,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O,6.1,min,PNVNVHUZROJLTJ-UHFFFAOYSA-N,[M+H]+,C17H27NO2
AU27624857,AU157906,5735,CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl,5.092,min,GBBSUAFBMRNDJC-UHFFFAOYSA-N,[M+H]+,C17H17ClN6O3
AU06995339,AU107802;AU107804;AU107801;AU107805;AU107803,5743,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,8.3,min,UREBDLICKHMUKA-CXSFZGCWSA-N,[M+H]+,C22H29FO5
AU72227359,AU282805;AU282806;AU282802;AU282804;AU282801;AU282803,5744,CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)O,8.758,min,ALEXXDVDDISNDU-JZYPGELDSA-N,[M+H]+,C23H32O6
AU10578343,AU218301;AU218302;AU218305;AU218304;AU218303,5753,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O,8.633,min,OMFXVFTZEKFJBZ-HJTSIMOOSA-N,[M+H]+,C21H30O4
AU21434202,AU280903;AU280904;AU280901;AU280906;AU280905;AU280902,5754,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O,7.786,min,JYGXADMDTFJGBT-VWUMJDOOSA-N,[M+H]+,C21H30O5
AU22452315,AU239801;AU239802;AU239805;AU239804;AU239803;AU239806,5755,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O,7.771,min,OIGNJSKKLXVSLS-VWUMJDOOSA-N,[M+H]+,C21H28O5
AU40417715,AU239201;AU239206,5756,C[C@]12CC[C@H]3[C@H]([C@@H]1C[C@H]([C@@H]2O)O)CCC4=C3C=CC(=C4)O,6.745,min,PROQIPRRNZUXQM-ZXXIGWHRSA-N,[M+H]+,C18H24O3
AU51296886,AU279704;AU279701;AU279703;AU279706;AU279702;AU279705,5757,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O,11.306,min,VOXZDWNPVJITMN-ZBRFXRBCSA-N,[M+H]+,C18H24O2
AU63282601,AU229601;AU229606;AU229602,5794,CCCCOCCOCCOCC1=CC2=C(C=C1CCC)OCO2,8.506,min,FIPWRIJSWJWJAI-UHFFFAOYSA-N,[M+H]+,C19H30O5
AU05515413,AU274306,5819,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)C[C@@H](C(=O)O)N,9.394,min,XUIIKFGFIJCVMT-LBPRGKRZSA-N,[M+H]+,C15H11I4NO4
AU79548167,AU281901;AU281902;AU281903;AU281906;AU281905;AU281904,5839,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C=O)O,7.771,min,PQSUYGKTWSAVDQ-ZVIOFETBSA-N,[M+H]+,C21H28O5
AU24356417,AU240102;AU219602;AU240101;AU240104;AU219605;AU240105;AU240106;AU219603;AU219604;AU219601;AU240103,5865,C[C@]12CC(=O)[C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C,7.114,min,XOFYZVNMUHMLCC-ZPOLXVRWSA-N,[M+H]+,C21H26O5
AU60983310,AU219630;AU219631,5865,C[C@]12CC(=O)[C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C,7.11,min,XOFYZVNMUHMLCC-ZPOLXVRWSA-N,[M+Na]+,C21H26O5
AU27532755,AU239101,5870,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O,9.51,min,DNXHEGUUPJUMQT-CBZIJGRNSA-N,[M+H]+,C18H22O2
AU85141396,AU282006;AU282003;AU282005;AU282001;AU282004;AU282002,5875,C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@H]3[C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)C)F,8.494,min,MKPDWECBUAZOHP-AFYJWTTESA-N,[M+H]+,C22H29FO5
AU19286793,AU280406;AU280405;AU280401;AU280404;AU280403;AU280402,5879,C[C@]12CC[C@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O,10.742,min,QGXBDMJGAMFCBF-HLUDHZFRSA-N,[M+H]+,C19H30O2
AU51245547,AU251806;AU251803;AU251802;AU251801;AU251804;AU251805,5955,C1=CC=C2C(=C1)C(=CC=[N+]2[O-])[N+](=O)[O-],5.612,min,YHQDZJICGQWFHK-UHFFFAOYSA-N,[M+H]+,C9H6N2O3
AU59500509,AU107705;AU107706;AU107702;AU107703;AU107704,5994,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,11.048,min,RJKFOVLPORLFTN-LEKSSAKUSA-N,[M+H]+,C21H30O2
AU84673771,AU107731;AU107730;AU107733;AU107732,5994,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,10.998,min,RJKFOVLPORLFTN-LEKSSAKUSA-N,[M+Na]+,C21H30O2
AU50678904,AU277601;AU277603;AU277604;AU277605;AU277606;AU277602,6009,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)C,4.881,min,RMMXTBMQSGEXHJ-UHFFFAOYSA-N,[M+H]+,C13H17N3O
AU54752665,AU281602;AU281605;AU281603;AU281604;AU281601;AU281606,6010,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C)O)C,10.313,min,GCKMFJBGXUYNAG-HLXURNFRSA-N,[M+H]+,C20H30O2
AU98188713,AU280202;AU280206;AU280201;AU280205;AU280203;AU280204,6013,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@]34C,9.839,min,MUMGGOZAMZWBJJ-DYKIIFRCSA-N,[M+H]+,C19H28O2
AU43864805,AU249102;AU249103;AU249105;AU249104;AU249101;AU249106,6038,C1=CC=C2C(=C1)C=CC(=O)N2,4.06,min,LISFMEBWQUVKPJ-UHFFFAOYSA-N,[M+H]+,C9H7NO
AU16916705,AU280305;AU280301;AU280303;AU280302;AU280304;AU280306,6128,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C,9.359,min,AEMFNILZOJDQLW-QAGGRKNESA-N,[M+H]+,C19H26O2
AU36937937,AU262405;AU262406;AU262401;AU262403;AU262402,6129,CNC(=O)OC1=CC=CC2=CC=CC=C21,7.068,min,CVXBEEMKQHEXEN-UHFFFAOYSA-N,[M+H]+,C12H11NO2
AU10370493,AU240206;AU240204;AU240202;AU240201;AU240203;AU240205,6215,C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)C[C@@H](C5=CC(=O)C=C[C@@]53C)F)F)O,8.724,min,FEBLZLNTKCEFIT-VSXGLTOVSA-N,[M+H]+,C24H30F2O6
AU47009077,AU279806;AU279804;AU279802;AU279805;AU279801;AU279803,6230,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,9.343,min,VIKNJXKGJWUCNN-XGXHKTLJSA-N,[M+H]+,C20H26O2
AU94781108,AU286901;AU286902,6269,CC1=CC=C(C=C1)S(=O)(=O)N,4.735,min,LMYRWZFENFIFIT-UHFFFAOYSA-N,[M+H]+,C7H9NO2S
AU12149842,AU281306;AU281304;AU281305;AU281303;AU281302;AU281301,6279,C[C@H]1C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,10.943,min,PSGAAPLEWMOORI-PEINSRQWSA-N,[M+H]+,C24H34O4
